review_id,review_text,sentiment_label,sentiment_score,identified_theme
824,unsatisfied to your mobile banking application,NEGATIVE,0.9980995059013367,General User Feedback
825,"Whenever I want to see my balance, the app says “no” and logs me out. Looks like the developer doesn’t want customers to know the truth 😄! This app really protects my money. It logs me out before I can even see my balance. 👉 Honestly, this app doesn’t reflect the quality of Bank of Abyssinia.",NEGATIVE,0.9990193843841553,UI & Design Feedback
826,"BoA Mobile is boring, imagine if you install it to your phone it crash when once used and require reinstall. I downloaded ten times but it still crashing.",NEGATIVE,0.9994872808456421,App Stability & Speed
827,እሽቱ,NEGATIVE,0.697056770324707,General User Feedback
828,very clumsy application. it sucks alot.,NEGATIVE,0.9997543692588806,General User Feedback
829,so perfect in everything,POSITIVE,0.999875545501709,General User Feedback
830,yse good ap,POSITIVE,0.9995238780975342,General User Feedback
831,the worst Mobile banking app👎👎👎👎,NEGATIVE,0.9998025298118591,General User Feedback
832,እየሩስ ፣አይለ፣,NEGATIVE,0.8616328835487366,General User Feedback
833,very Good application,POSITIVE,0.9998687505722046,General User Feedback
834,yes,POSITIVE,0.9997805953025818,General User Feedback
835,app doesnt work,NEGATIVE,0.999457061290741,General User Feedback
836,it's too slow and when you are in a hurry don't use this app,NEGATIVE,0.9989222288131714,App Stability & Speed
837,The worest app ever .work hard and do betterthan this,NEGATIVE,0.9422696232795715,General User Feedback
838,The app is always glitch seems there's is significant issue from the backend. Can someone take a look on this or just remove from appstore this trash 🗑 🙄. Thank you.,NEGATIVE,0.9988576173782349,UI & Design Feedback
839,n m ű,POSITIVE,0.8321115970611572,General User Feedback
840,so good,POSITIVE,0.999841570854187,General User Feedback
841,my app is not working .,NEGATIVE,0.9997945427894592,General User Feedback
842,"Problems with internet, the app sometimes says there is no internet connection while Internet Data is on. this needs to be fixed, it's unacceptable not being able to access your bank account when you need it.",NEGATIVE,0.999695897102356,General User Feedback
843,"There's only one word to describe BOA mobile banking app, and it's 'እንጨት'. It's been the worst experience and it's continuing to be so.",NEGATIVE,0.9997850060462952,UI & Design Feedback
844,not good update it again,NEGATIVE,0.9996786117553711,UI & Design Feedback
845,the app not works on samsung galaxy A06 models it's directly kick you out of the app whenever u want to use it amd and then it's says the app is not working i hope they fix it soon,NEGATIVE,0.9996317625045776,General User Feedback
846,The worest banking app i ever used,POSITIVE,0.9593276977539062,General User Feedback
847,"This app is the worst app I've ever seen. Unless the developer fixes it, BOA will lose all its customers.",NEGATIVE,0.9998050332069397,General User Feedback
848,yetemeta app nw cherash nw apk west maygebawu beza sebeb absiniya tesenabichalewu,NEGATIVE,0.9904072880744934,General User Feedback
849,ደገፉ ፈፊኘየየከ ወግወ ደገፉ,NEGATIVE,0.8616328835487366,General User Feedback
850,good 👍👍👍,POSITIVE,0.9998576641082764,General User Feedback
851,best digital financing app in ethiopia,POSITIVE,0.9993425011634827,General User Feedback
852,wooow,NEGATIVE,0.9839174747467041,General User Feedback
853,very good to be continued to update,POSITIVE,0.9998534917831421,UI & Design Feedback
854,የአቢሲኒያ ባንክ app,NEGATIVE,0.6179801225662231,General User Feedback
855,አፕሊኬሽኑ መጨረሻ ቀርፋፋ ነው:: 2G,NEGATIVE,0.9781320095062256,General User Feedback
856,"what is this the 19 century 😡,we can't even see our balance,this app is going backwards 😤",NEGATIVE,0.99897301197052,General User Feedback
857,The worst Mobile banking app in Ethiopia,NEGATIVE,0.9997841715812683,General User Feedback
858,great,POSITIVE,0.9998630285263062,General User Feedback
859,Applicationa kerem delile,NEGATIVE,0.9970144033432007,General User Feedback
860,fast,POSITIVE,0.9989494681358337,General User Feedback
861,😍,NEGATIVE,0.697056770324707,General User Feedback
862,WE EXPECT IT WILL BE MORE AND MORE FASTER THAN EARLIER!,NEGATIVE,0.9444262981414795,General User Feedback
863,Amazing App 👏,POSITIVE,0.9997918009757996,General User Feedback
864,Niec app,POSITIVE,0.7498560547828674,General User Feedback
865,best app of the year,POSITIVE,0.9997411370277405,General User Feedback
866,waw,NEGATIVE,0.7346168756484985,General User Feedback
867,it constantly bugs and doesnt open what is the purpose of mobile banking app if i dont use it when i need it?,NEGATIVE,0.9996134638786316,App Stability & Speed
868,🔥🔥,NEGATIVE,0.697056770324707,General User Feedback
869,"please fix the bug this app does not work, it says Error The request was not successful. Please check device connectivity or try again.",NEGATIVE,0.9997721314430237,App Stability & Speed
870,not bad,POSITIVE,0.9995881915092468,General User Feedback
871,nice banking,POSITIVE,0.999849796295166,General User Feedback
872,what a bad app... cant even learn from CBE ... how can they even improve?,NEGATIVE,0.999813973903656,General User Feedback
873,it stuck everytime when i use it . the app won't budge to even open,NEGATIVE,0.9977149963378906,App Stability & Speed
874,i don't find it good and now it is not working!,NEGATIVE,0.9997889399528503,General User Feedback
875,Make the reason we wrote visible on app transaction.,NEGATIVE,0.9711728096008301,Transaction Performance
876,app is note active working crash,NEGATIVE,0.8487378358840942,App Stability & Speed
877,🙏👍,NEGATIVE,0.697056770324707,General User Feedback
878,Very Good,POSITIVE,0.9998520612716675,General User Feedback
879,goof,NEGATIVE,0.9975278973579407,General User Feedback
880,bad exprience...it is so crushed,NEGATIVE,0.9998053908348083,General User Feedback
881,not user friendly at all it requires a huge connectivity and also lags many times 😑😑😑,NEGATIVE,0.9997656941413879,UI & Design Feedback
882,ምንም የማይ ሰራ,NEGATIVE,0.8337252736091614,General User Feedback
883,most of the time is not working properly,NEGATIVE,0.9997636675834656,General User Feedback
884,good service,POSITIVE,0.9998499155044556,General User Feedback
885,not use for me,NEGATIVE,0.9953739047050476,General User Feedback
886,It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,NEGATIVE,0.9968326687812805,UI & Design Feedback
887,the lag is unbelievable when you need it the most this suks,NEGATIVE,0.9983174800872803,General User Feedback
888,I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,NEGATIVE,0.999693751335144,General User Feedback
889,it is a good app,POSITIVE,0.9998643398284912,General User Feedback
890,it is not working at all,NEGATIVE,0.9997811913490295,General User Feedback
891,🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,POSITIVE,0.8251609802246094,Account Access Issues
892,when trying to activate the app it keeps on loading on the security questions page. It has been two days,NEGATIVE,0.9952510595321655,App Stability & Speed
893,fast and simple,POSITIVE,0.9997392296791077,General User Feedback
894,best of best,POSITIVE,0.9997496008872986,General User Feedback
895,Worest Banking App Ever I seen. Fake App Bad Better to Leave,NEGATIVE,0.9993888139724731,General User Feedback
896,"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",NEGATIVE,0.9947031140327454,Feature Requests
897,Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,NEGATIVE,0.8848854899406433,UI & Design Feedback
898,Best app,POSITIVE,0.999686598777771,General User Feedback
899,"Barely works, it always fails to connect",NEGATIVE,0.9997532963752747,General User Feedback
900,this app launch time is so long also has dozen bugs in addition it's has been long time get update,NEGATIVE,0.9977949857711792,App Stability & Speed
901,"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",NEGATIVE,0.9985816478729248,General User Feedback
902,I like,POSITIVE,0.9998149275779724,General User Feedback
903,ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,NEGATIVE,0.9608768820762634,General User Feedback
904,i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,NEGATIVE,0.9083433151245117,App Stability & Speed
905,"the worst app ever,",NEGATIVE,0.9997932314872742,General User Feedback
906,better,POSITIVE,0.999264657497406,General User Feedback
907,"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",NEGATIVE,0.99928218126297,App Stability & Speed
908,this app can't open? what is problem? please solve my problem?,NEGATIVE,0.9996218681335449,App Stability & Speed
909,kiyaa makonn,POSITIVE,0.7175914645195007,General User Feedback
910,very very lazy app,NEGATIVE,0.9996856451034546,General User Feedback
911,telebirr remittance,NEGATIVE,0.979961097240448,General User Feedback
912,The best bank in 🇪🇹,POSITIVE,0.9998179078102112,General User Feedback
913,the worst app in my financial experience.,NEGATIVE,0.9997914433479309,General User Feedback
914,good for mb appliciation,POSITIVE,0.9943337440490723,General User Feedback
915,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,NEGATIVE,0.9997623562812805,App Stability & Speed
916,try to easy network,NEGATIVE,0.9987332224845886,App Stability & Speed
917,hussen hassen umer,POSITIVE,0.8681222200393677,General User Feedback
918,"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",NEGATIVE,0.9988431930541992,UI & Design Feedback
919,an exceptional banking app.,POSITIVE,0.9997233748435974,General User Feedback
